relation,entity1,entity1_begin,entity1_end,chunk1,entity2,entity2_begin,entity2_end,chunk2,confidence
TrAP,Procedure,31034,31068,bronchoscopic lung volume reduction,Disease_Syndrome_Disorder,31193,31201,emphysema,0.5953755
TrAP,Internal_organ_or_component,31155,31158,lung,Disease_Syndrome_Disorder,31193,31201,emphysema,0.79446644
TrAP,Internal_organ_or_component,31288,31307,endobronchial valves,Internal_organ_or_component,31323,31329,airways,0.6088008
TrAP,Internal_organ_or_component,31288,31307,endobronchial valves,Internal_organ_or_component,31347,31351,lobes,0.693207
TrAP,Internal_organ_or_component,31288,31307,endobronchial valves,Internal_organ_or_component,31406,31415,parenchyma,0.6738708
TrAP,Internal_organ_or_component,31288,31307,endobronchial valves,Internal_organ_or_component,31503,31509,alveoli,0.73296183
PIP,Internal_organ_or_component,31323,31329,airways,Internal_organ_or_component,31347,31351,lobes,0.5884807
TrAP,Internal_organ_or_component,31347,31351,lobes,Internal_organ_or_component,31503,31509,alveoli,0.6535198
TrAP,Medical_Device,31354,31372,endobronchial coils,Internal_organ_or_component,31406,31415,parenchyma,0.7714833
TrAP,Internal_organ_or_component,31406,31415,parenchyma,Internal_organ_or_component,31503,31509,alveoli,0.61694926
TrAP,Internal_organ_or_component,31715,31730,Bronchial valves,Modifier,31769,31779,very narrow,0.70794684
TrAP,Internal_organ_or_component,31715,31730,Bronchial valves,Disease_Syndrome_Disorder,31794,31802,emphysema,0.85296637
PIP,Modifier,31769,31779,very narrow,Disease_Syndrome_Disorder,31794,31802,emphysema,0.94195503
TrCP,Internal_organ_or_component,31880,31890,Parenchymal,Symptom,31931,31947,permanent effects,0.6734565
TrCP,Internal_organ_or_component,31880,31890,Parenchymal,Disease_Syndrome_Disorder,31965,31985,inflammatory syndrome,0.61725146
PIP,Symptom,31931,31947,permanent effects,Modifier,31955,31963,transient,0.65381783
PIP,Symptom,31931,31947,permanent effects,Disease_Syndrome_Disorder,31965,31985,inflammatory syndrome,0.8150986
PIP,Symptom,31931,31947,permanent effects,Internal_organ_or_component,32051,32057,fissure,0.6042678
PIP,Modifier,31955,31963,transient,Disease_Syndrome_Disorder,31965,31985,inflammatory syndrome,0.84542704
PIP,Modifier,31955,31963,transient,Internal_organ_or_component,32051,32057,fissure,0.74182326
PIP,Disease_Syndrome_Disorder,31965,31985,inflammatory syndrome,Internal_organ_or_component,32051,32057,fissure,0.8166262
PIP,Modifier,32382,32387,severe,Disease_Syndrome_Disorder,32389,32402,lung emphysema,0.95883405
PIP,Disease_Syndrome_Disorder,32518,32526,Emphysema,Disease_Syndrome_Disorder,32546,32549,COPD,0.99040866
PIP,Disease_Syndrome_Disorder,32518,32526,Emphysema,Symptom,32597,32616,reduced gas exchange,0.98559153
PIP,Disease_Syndrome_Disorder,32518,32526,Emphysema,Symptom,32622,32658,interference with breathing mechanics,0.98140275
PIP,Disease_Syndrome_Disorder,32546,32549,COPD,Symptom,32597,32616,reduced gas exchange,0.9864609
PIP,Disease_Syndrome_Disorder,32546,32549,COPD,Symptom,32622,32658,interference with breathing mechanics,0.97859955
PIP,Symptom,32597,32616,reduced gas exchange,Symptom,32622,32658,interference with breathing mechanics,0.87203246
TrAP,Procedure,32662,32693,Endoscopic lung volume reduction,Medical_Device,32701,32712,1-way valves,0.90652096
TrAP,Procedure,32662,32693,Endoscopic lung volume reduction,Disease_Syndrome_Disorder,32724,32734,atelectasis,0.95649385
TrAP,Procedure,32662,32693,Endoscopic lung volume reduction,Internal_organ_or_component,32743,32761,hyper-inflated lobe,0.9692811
TrAP,Medical_Device,32701,32712,1-way valves,Disease_Syndrome_Disorder,32724,32734,atelectasis,0.87903756
TrAP,Medical_Device,32701,32712,1-way valves,Internal_organ_or_component,32743,32761,hyper-inflated lobe,0.94348055
TrAP,Medical_Device,32701,32712,1-way valves,RelativeDate,32813,32832,over the last decade,0.8760319
PIP,Disease_Syndrome_Disorder,32724,32734,atelectasis,Internal_organ_or_component,32743,32761,hyper-inflated lobe,0.9722855
TrAP,Disease_Syndrome_Disorder,32724,32734,atelectasis,RelativeDate,32813,32832,over the last decade,0.51037335
TrAP,Internal_organ_or_component,32743,32761,hyper-inflated lobe,RelativeDate,32813,32832,over the last decade,0.8010223
PIP,Modifier,33092,33099,complete,Internal_organ_or_component,33186,33198,lobar fissure,0.5869544
TrAP,Disease_Syndrome_Disorder,33101,33115,lobar occlusion,Internal_organ_or_component,33186,33198,lobar fissure,0.53283
PIP,Modifier,33268,33274,greater,Symptom,33276,33288,heterogeneity,0.950162
PIP,Modifier,33268,33274,greater,Internal_organ_or_component,33322,33342,upper and lower lobes,0.92068887
PIP,Symptom,33276,33288,heterogeneity,Internal_organ_or_component,33322,33342,upper and lower lobes,0.92885834
TrAP,Internal_organ_or_component,33515,33534,endobronchial valves,Disease_Syndrome_Disorder,33585,33593,emphysema,0.7814932
TrCP,Internal_organ_or_component,33515,33534,endobronchial valves,Disease_Syndrome_Disorder,33665,33678,pneumothoraces,0.7702785
PIP,Disease_Syndrome_Disorder,33585,33593,emphysema,Disease_Syndrome_Disorder,33665,33678,pneumothoraces,0.8523764
TrAP,Modifier,33749,33759,significant,Modifier,33944,33950,chronic,0.6068741
TrAP,Modifier,33749,33759,significant,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,0.64099044
TrAP,Modifier,33749,33759,significant,Test,34027,34030,BLVR,0.634602
TrAP,Modifier,33749,33759,significant,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,0.72929704
TrAP,Modifier,33749,33759,significant,Disease_Syndrome_Disorder,34073,34076,COPD,0.812247
TrAP,Modifier,33749,33759,significant,Test_Result,34124,34134,15 % - 45 %,0.5424132
TrAP,Modifier,33749,33759,significant,Modifier,34148,34160,heterogeneous,0.63470316
TrAP,Modifier,33749,33759,significant,Disease_Syndrome_Disorder,34162,34170,emphysema,0.6050716
TeRP,Modifier,33749,33759,significant,Test,34175,34193,computed tomography,0.7448841
TrAP,Modifier,33749,33759,significant,Test,34200,34203,scan,0.7223737
TrAP,Modifier,33749,33759,significant,Symptom,34210,34223,hyperinflation,0.61308885
TrAP,Modifier,33749,33759,significant,Test,34226,34244,total lung capacity,0.68965405
TrAP,Modifier,33749,33759,significant,Modifier,34339,34344,modest,0.5746186
TrAP,Modifier,33749,33759,significant,Modifier,34430,34437,frequent,0.5431026
TrAP,Modifier,33749,33759,significant,Modifier,34439,34451,exacerbations,0.6845236
TrAP,Modifier,33749,33759,significant,Disease_Syndrome_Disorder,34456,34459,COPD,0.6769152
TrAP,Modifier,33749,33759,significant,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.56460524
TrAP,Modifier,33749,33759,significant,Symptom,34477,34486,hemoptysis,0.6122458
TrAP,Symptom,33761,33793,benefit in terms of lung function,Modifier,33944,33950,chronic,0.6664096
TrAP,Symptom,33761,33793,benefit in terms of lung function,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,0.5234628
TrAP,Symptom,33761,33793,benefit in terms of lung function,Date,33984,33987,2013,0.5875225
TeRP,Symptom,33761,33793,benefit in terms of lung function,Test,34008,34024,post-hoc analysis,0.56661683
TrAP,Symptom,33761,33793,benefit in terms of lung function,Test,34027,34030,BLVR,0.7373419
TrAP,Symptom,33761,33793,benefit in terms of lung function,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,0.87947744
TrAP,Symptom,33761,33793,benefit in terms of lung function,Disease_Syndrome_Disorder,34073,34076,COPD,0.7179495
TrAP,Symptom,33761,33793,benefit in terms of lung function,Modifier,34092,34097,severe,0.74047756
TrAP,Symptom,33761,33793,benefit in terms of lung function,Symptom,34099,34116,airflow limitation,0.6694977
TeRP,Symptom,33761,33793,benefit in terms of lung function,Test,34175,34193,computed tomography,0.8779729
TrAP,Symptom,33761,33793,benefit in terms of lung function,Test,34200,34203,scan,0.6865408
TrAP,Symptom,33761,33793,benefit in terms of lung function,Symptom,34210,34223,hyperinflation,0.6300297
TrAP,Symptom,33761,33793,benefit in terms of lung function,Test,34226,34244,total lung capacity,0.7218259
TrAP,Symptom,33761,33793,benefit in terms of lung function,Modifier,34339,34344,modest,0.6756547
TrAP,Symptom,33761,33793,benefit in terms of lung function,Symptom,34377,34394,exercise tolerance,0.638527
TrAP,Symptom,33761,33793,benefit in terms of lung function,Modifier,34430,34437,frequent,0.6314641
TrAP,Symptom,33761,33793,benefit in terms of lung function,Disease_Syndrome_Disorder,34456,34459,COPD,0.6865645
TrAP,Symptom,33761,33793,benefit in terms of lung function,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.6511288
TrAP,Symptom,33761,33793,benefit in terms of lung function,Symptom,34477,34486,hemoptysis,0.8062261
TrAP,Modifier,33944,33950,chronic,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,0.6193895
TrAP,Modifier,33944,33950,chronic,Date,33984,33987,2013,0.72339725
TeRP,Modifier,33944,33950,chronic,Test,34008,34024,post-hoc analysis,0.7270377
TrAP,Modifier,33944,33950,chronic,Test,34027,34030,BLVR,0.7210846
TrAP,Modifier,33944,33950,chronic,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,0.9808069
TrAP,Modifier,33944,33950,chronic,Disease_Syndrome_Disorder,34073,34076,COPD,0.5614435
TrAP,Modifier,33944,33950,chronic,Modifier,34092,34097,severe,0.56158036
TeRP,Modifier,33944,33950,chronic,Test,34119,34122,FEV1,0.5037831
PIP,Modifier,33944,33950,chronic,Modifier,34148,34160,heterogeneous,0.556357
PIP,Modifier,33944,33950,chronic,Disease_Syndrome_Disorder,34162,34170,emphysema,0.7453032
TeRP,Modifier,33944,33950,chronic,Test,34175,34193,computed tomography,0.7140732
TrAP,Modifier,33944,33950,chronic,Test,34196,34197,CT,0.7087882
TrAP,Modifier,33944,33950,chronic,Test,34200,34203,scan,0.849511
TrAP,Modifier,33944,33950,chronic,Symptom,34210,34223,hyperinflation,0.718765
TrAP,Modifier,33944,33950,chronic,Test,34226,34244,total lung capacity,0.7833153
TrAP,Modifier,33944,33950,chronic,Modifier,34339,34344,modest,0.6120483
TrAP,Modifier,33944,33950,chronic,Symptom,34346,34374,improvements in lung function,0.7210235
TrAP,Modifier,33944,33950,chronic,Symptom,34377,34394,exercise tolerance,0.70687634
TrAP,Modifier,33944,33950,chronic,Modifier,34430,34437,frequent,0.8362501
TrAP,Modifier,33944,33950,chronic,Modifier,34439,34451,exacerbations,0.8455787
TrAP,Modifier,33944,33950,chronic,Disease_Syndrome_Disorder,34456,34459,COPD,0.7946861
TrAP,Modifier,33944,33950,chronic,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.71083665
TrAP,Modifier,33944,33950,chronic,Symptom,34477,34486,hemoptysis,0.8426734
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Date,33984,33987,2013,0.6682961
TeRP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Test,34008,34024,post-hoc analysis,0.5623312
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Test,34027,34030,BLVR,0.77454585
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,0.8895879
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Disease_Syndrome_Disorder,34073,34076,COPD,0.75909495
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Modifier,34092,34097,severe,0.66427714
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Symptom,34099,34116,airflow limitation,0.6546585
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Test_Result,34124,34134,15 % - 45 %,0.67530096
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Modifier,34148,34160,heterogeneous,0.58235466
TeRP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Test,34175,34193,computed tomography,0.9219439
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Test,34196,34197,CT,0.7133951
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Test,34200,34203,scan,0.63868695
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Symptom,34210,34223,hyperinflation,0.6187892
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Test,34226,34244,total lung capacity,0.707377
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Modifier,34339,34344,modest,0.7800664
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Symptom,34346,34374,improvements in lung function,0.7876108
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Symptom,34377,34394,exercise tolerance,0.6630254
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Modifier,34430,34437,frequent,0.6194083
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Modifier,34439,34451,exacerbations,0.783788
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Disease_Syndrome_Disorder,34456,34459,COPD,0.7606381
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.75037295
TrAP,Disease_Syndrome_Disorder,33952,33981,obstructive pulmonary disease”,Symptom,34477,34486,hemoptysis,0.8544222
TrAP,Date,33984,33987,2013,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,0.8346788
TrAP,Date,33984,33987,2013,Disease_Syndrome_Disorder,34073,34076,COPD,0.8054521
TrAP,Date,33984,33987,2013,Modifier,34092,34097,severe,0.7798647
TrAP,Date,33984,33987,2013,Symptom,34099,34116,airflow limitation,0.6590199
TrAP,Date,33984,33987,2013,Test_Result,34124,34134,15 % - 45 %,0.57861185
TrAP,Date,33984,33987,2013,Modifier,34148,34160,heterogeneous,0.6325718
TrAP,Date,33984,33987,2013,Disease_Syndrome_Disorder,34162,34170,emphysema,0.601968
TeRP,Date,33984,33987,2013,Test,34175,34193,computed tomography,0.8126329
TrAP,Date,33984,33987,2013,Symptom,34210,34223,hyperinflation,0.68771666
TrAP,Date,33984,33987,2013,Test,34226,34244,total lung capacity,0.7514297
TrAP,Date,33984,33987,2013,Modifier,34339,34344,modest,0.7664897
TrAP,Date,33984,33987,2013,Symptom,34346,34374,improvements in lung function,0.7770566
TrAP,Date,33984,33987,2013,Symptom,34377,34394,exercise tolerance,0.6878303
TrAP,Date,33984,33987,2013,Modifier,34430,34437,frequent,0.6715731
TrAP,Date,33984,33987,2013,Modifier,34439,34451,exacerbations,0.6874288
TrAP,Date,33984,33987,2013,Disease_Syndrome_Disorder,34456,34459,COPD,0.66678905
TrAP,Date,33984,33987,2013,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.7968027
TrAP,Date,33984,33987,2013,Symptom,34477,34486,hemoptysis,0.67249084
TrAP,Test,34008,34024,post-hoc analysis,Disease_Syndrome_Disorder,34073,34076,COPD,0.7156702
TeRP,Test,34008,34024,post-hoc analysis,Modifier,34092,34097,severe,0.6624429
TeRP,Test,34008,34024,post-hoc analysis,Symptom,34099,34116,airflow limitation,0.529404
TeRP,Test,34008,34024,post-hoc analysis,Test,34119,34122,FEV1,0.54096615
TeRP,Test,34008,34024,post-hoc analysis,Test_Result,34124,34134,15 % - 45 %,0.5014008
TeRP,Test,34008,34024,post-hoc analysis,Modifier,34148,34160,heterogeneous,0.57768804
TeRP,Test,34008,34024,post-hoc analysis,Disease_Syndrome_Disorder,34162,34170,emphysema,0.5164497
TeRP,Test,34008,34024,post-hoc analysis,Test,34175,34193,computed tomography,0.8888513
TeRP,Test,34008,34024,post-hoc analysis,Test,34196,34197,CT,0.57125986
TeRP,Test,34008,34024,post-hoc analysis,Test,34200,34203,scan,0.7237443
TeRP,Test,34008,34024,post-hoc analysis,Modifier,34439,34451,exacerbations,0.54340345
TrAP,Test,34027,34030,BLVR,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,0.6122623
TrAP,Test,34027,34030,BLVR,Disease_Syndrome_Disorder,34073,34076,COPD,0.97965163
TrAP,Test,34027,34030,BLVR,Modifier,34092,34097,severe,0.813277
TrAP,Test,34027,34030,BLVR,Symptom,34099,34116,airflow limitation,0.96286875
TrAP,Test,34027,34030,BLVR,Test,34119,34122,FEV1,0.58502644
TrAP,Test,34027,34030,BLVR,Test_Result,34124,34134,15 % - 45 %,0.8327589
TrAP,Test,34027,34030,BLVR,Modifier,34148,34160,heterogeneous,0.9658184
TrAP,Test,34027,34030,BLVR,Test,34196,34197,CT,0.8359998
TrAP,Test,34027,34030,BLVR,Test,34200,34203,scan,0.81511503
TrAP,Test,34027,34030,BLVR,Symptom,34210,34223,hyperinflation,0.84745795
TrAP,Test,34027,34030,BLVR,Test,34226,34244,total lung capacity,0.7737268
TrAP,Test,34027,34030,BLVR,Modifier,34339,34344,modest,0.89467597
TrAP,Test,34027,34030,BLVR,Symptom,34346,34374,improvements in lung function,0.8207026
TrAP,Test,34027,34030,BLVR,Symptom,34377,34394,exercise tolerance,0.710676
TrAP,Test,34027,34030,BLVR,Modifier,34430,34437,frequent,0.88298535
TrAP,Test,34027,34030,BLVR,Modifier,34439,34451,exacerbations,0.64311886
TrAP,Test,34027,34030,BLVR,Disease_Syndrome_Disorder,34456,34459,COPD,0.7709803
TrAP,Test,34027,34030,BLVR,Symptom,34477,34486,hemoptysis,0.899901
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Disease_Syndrome_Disorder,34073,34076,COPD,0.98769265
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Modifier,34092,34097,severe,0.9647909
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Symptom,34099,34116,airflow limitation,0.9822986
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Test,34119,34122,FEV1,0.7810244
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Test_Result,34124,34134,15 % - 45 %,0.5242358
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Modifier,34148,34160,heterogeneous,0.91899735
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Disease_Syndrome_Disorder,34162,34170,emphysema,0.92344
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Test,34175,34193,computed tomography,0.7777519
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Test,34196,34197,CT,0.8804546
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Test,34200,34203,scan,0.8319054
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Symptom,34210,34223,hyperinflation,0.9362737
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Test,34226,34244,total lung capacity,0.96622455
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Modifier,34339,34344,modest,0.93230116
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Symptom,34346,34374,improvements in lung function,0.8758025
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Symptom,34377,34394,exercise tolerance,0.9119877
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Modifier,34430,34437,frequent,0.93490475
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Modifier,34439,34451,exacerbations,0.9318503
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Disease_Syndrome_Disorder,34456,34459,COPD,0.81630754
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.88720244
TrAP,Procedure,34033,34067,Bronchoscopic Lung Volume Reduction,Symptom,34477,34486,hemoptysis,0.8912851
PIP,Disease_Syndrome_Disorder,34073,34076,COPD,Symptom,34099,34116,airflow limitation,0.54775476
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Test_Result,34124,34134,15 % - 45 %,0.5155633
PIP,Disease_Syndrome_Disorder,34073,34076,COPD,Disease_Syndrome_Disorder,34162,34170,emphysema,0.70745397
TeRP,Disease_Syndrome_Disorder,34073,34076,COPD,Test,34175,34193,computed tomography,0.7380638
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Test,34196,34197,CT,0.525046
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Test,34200,34203,scan,0.7454025
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Symptom,34210,34223,hyperinflation,0.71966153
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Test,34226,34244,total lung capacity,0.71785444
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Modifier,34339,34344,modest,0.82109153
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Symptom,34346,34374,improvements in lung function,0.6606716
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Symptom,34377,34394,exercise tolerance,0.73842007
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Modifier,34430,34437,frequent,0.6637584
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Modifier,34439,34451,exacerbations,0.80300665
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Disease_Syndrome_Disorder,34456,34459,COPD,0.78694
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.80372506
TrAP,Disease_Syndrome_Disorder,34073,34076,COPD,Symptom,34477,34486,hemoptysis,0.91762704
PIP,Modifier,34092,34097,severe,Symptom,34099,34116,airflow limitation,0.75574446
TeRP,Modifier,34092,34097,severe,Test,34119,34122,FEV1,0.72352105
PIP,Modifier,34092,34097,severe,Modifier,34148,34160,heterogeneous,0.86250633
TeRP,Modifier,34092,34097,severe,Test,34175,34193,computed tomography,0.81850004
TrAP,Modifier,34092,34097,severe,Test,34196,34197,CT,0.52501124
TrAP,Modifier,34092,34097,severe,Test,34200,34203,scan,0.80738896
TrAP,Modifier,34092,34097,severe,Symptom,34210,34223,hyperinflation,0.69817686
TrAP,Modifier,34092,34097,severe,Test,34226,34244,total lung capacity,0.60506207
TrAP,Modifier,34092,34097,severe,Modifier,34339,34344,modest,0.74944127
TrAP,Modifier,34092,34097,severe,Symptom,34346,34374,improvements in lung function,0.70887977
TrAP,Modifier,34092,34097,severe,Symptom,34377,34394,exercise tolerance,0.71410024
TrAP,Modifier,34092,34097,severe,Modifier,34430,34437,frequent,0.5678826
TrAP,Modifier,34092,34097,severe,Modifier,34439,34451,exacerbations,0.5798637
TrAP,Modifier,34092,34097,severe,Disease_Syndrome_Disorder,34456,34459,COPD,0.52967304
TrAP,Modifier,34092,34097,severe,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.6586513
TrAP,Modifier,34092,34097,severe,Symptom,34477,34486,hemoptysis,0.72230005
TeRP,Symptom,34099,34116,airflow limitation,Test,34119,34122,FEV1,0.7347451
PIP,Symptom,34099,34116,airflow limitation,Modifier,34148,34160,heterogeneous,0.7148498
PIP,Symptom,34099,34116,airflow limitation,Disease_Syndrome_Disorder,34162,34170,emphysema,0.555486
TeRP,Symptom,34099,34116,airflow limitation,Test,34175,34193,computed tomography,0.87528235
TeRP,Symptom,34099,34116,airflow limitation,Test,34196,34197,CT,0.5412692
TrAP,Symptom,34099,34116,airflow limitation,Test,34200,34203,scan,0.57818395
TrAP,Symptom,34099,34116,airflow limitation,Symptom,34210,34223,hyperinflation,0.71425456
TrAP,Symptom,34099,34116,airflow limitation,Test,34226,34244,total lung capacity,0.5218569
TrAP,Symptom,34099,34116,airflow limitation,Modifier,34339,34344,modest,0.7111878
TrAP,Symptom,34099,34116,airflow limitation,Symptom,34346,34374,improvements in lung function,0.63311756
TrAP,Symptom,34099,34116,airflow limitation,Symptom,34377,34394,exercise tolerance,0.676144
TrAP,Symptom,34099,34116,airflow limitation,Modifier,34430,34437,frequent,0.64677006
TrAP,Symptom,34099,34116,airflow limitation,Modifier,34439,34451,exacerbations,0.6190743
TrAP,Symptom,34099,34116,airflow limitation,Disease_Syndrome_Disorder,34456,34459,COPD,0.5589376
TrAP,Symptom,34099,34116,airflow limitation,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.70714325
TeRP,Test,34119,34122,FEV1,Modifier,34148,34160,heterogeneous,0.5714609
TeRP,Test,34119,34122,FEV1,Disease_Syndrome_Disorder,34162,34170,emphysema,0.74111253
TeRP,Test,34119,34122,FEV1,Test,34175,34193,computed tomography,0.56666404
TeRP,Test,34119,34122,FEV1,Test,34196,34197,CT,0.5343716
TeRP,Test,34119,34122,FEV1,Symptom,34210,34223,hyperinflation,0.53467995
TeRP,Test,34119,34122,FEV1,Test,34226,34244,total lung capacity,0.57031727
TeRP,Test,34119,34122,FEV1,Symptom,34377,34394,exercise tolerance,0.5114329
TeRP,Test_Result,34124,34134,15 % - 45 %,Test,34175,34193,computed tomography,0.87090707
TeRP,Test_Result,34124,34134,15 % - 45 %,Test,34196,34197,CT,0.543792
TrAP,Test_Result,34124,34134,15 % - 45 %,Symptom,34210,34223,hyperinflation,0.5770615
TrAP,Test_Result,34124,34134,15 % - 45 %,Test,34226,34244,total lung capacity,0.69268143
PIP,Modifier,34148,34160,heterogeneous,Disease_Syndrome_Disorder,34162,34170,emphysema,0.75214577
TeRP,Modifier,34148,34160,heterogeneous,Test,34175,34193,computed tomography,0.9401339
TeRP,Modifier,34148,34160,heterogeneous,Test,34196,34197,CT,0.60749274
TrAP,Modifier,34148,34160,heterogeneous,Symptom,34210,34223,hyperinflation,0.6609902
TrAP,Modifier,34148,34160,heterogeneous,Symptom,34346,34374,improvements in lung function,0.5157406
TrAP,Modifier,34148,34160,heterogeneous,Symptom,34377,34394,exercise tolerance,0.6315041
TrAP,Modifier,34148,34160,heterogeneous,Modifier,34439,34451,exacerbations,0.6816279
TrAP,Modifier,34148,34160,heterogeneous,Disease_Syndrome_Disorder,34456,34459,COPD,0.71553844
TrAP,Modifier,34148,34160,heterogeneous,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.70011485
TrAP,Modifier,34148,34160,heterogeneous,Symptom,34477,34486,hemoptysis,0.78422797
TeRP,Disease_Syndrome_Disorder,34162,34170,emphysema,Test,34175,34193,computed tomography,0.9646034
TeRP,Disease_Syndrome_Disorder,34162,34170,emphysema,Test,34196,34197,CT,0.72033864
TrAP,Disease_Syndrome_Disorder,34162,34170,emphysema,Test,34226,34244,total lung capacity,0.50861925
TrAP,Disease_Syndrome_Disorder,34162,34170,emphysema,Modifier,34339,34344,modest,0.8033983
TrAP,Disease_Syndrome_Disorder,34162,34170,emphysema,Symptom,34346,34374,improvements in lung function,0.5959019
TrAP,Disease_Syndrome_Disorder,34162,34170,emphysema,Modifier,34439,34451,exacerbations,0.6301306
TeRP,Test,34175,34193,computed tomography,Test,34200,34203,scan,0.7460837
TeRP,Test,34175,34193,computed tomography,Symptom,34210,34223,hyperinflation,0.8489685
TeRP,Test,34175,34193,computed tomography,Test,34226,34244,total lung capacity,0.8345365
TeRP,Test,34175,34193,computed tomography,Modifier,34339,34344,modest,0.7886971
TeRP,Test,34175,34193,computed tomography,Symptom,34346,34374,improvements in lung function,0.68478435
TeRP,Test,34175,34193,computed tomography,Symptom,34377,34394,exercise tolerance,0.6441229
TeRP,Test,34175,34193,computed tomography,Modifier,34430,34437,frequent,0.5830019
TeRP,Test,34175,34193,computed tomography,Modifier,34439,34451,exacerbations,0.8192349
TeRP,Test,34175,34193,computed tomography,Disease_Syndrome_Disorder,34456,34459,COPD,0.8623728
TeRP,Test,34175,34193,computed tomography,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.90646017
